,VC,Size,Internal Weight,External Weight,Quality,P-value,Min Dist,Max Dist,Total Dist,Below Thres,Taxon Prediction Score,Avg Dist,Genera,Families,Orders,Members
331,VC_75_0,8,7210.678008326406,6327.012269284108,0.5326372416904737,2.137987135924966e-18,0.0,3.605551275463989,28,28,1.0,2.499237100770987,1,1,1,"Pseudomonas~phage~DL64,Pseudomonas~phage~LIT1,Pseudomonas~phage~PEV2,Pseudomonas~phage~Pa2,Pseudomonas~phage~YH30,Pseudomonas~phage~YH6,Pseudomonas~phage~vB_PaeP_C2-10_Ab09,Pseudomonas~phage~vB_PaeP_MAG4"
332,VC_76_0,2,44.61982865309721,33.011268119378904,0.574767464433364,0.18554668476134878,6.4031242374328485,6.4031242374328485,1,1,1.0,6.4031242374328485,1,1,1,"Rhizobium~phage~RR1-A,Rhizobium~phage~vB_RleM_PPF1"
333,VC_77_0,2,300.0,382.39715378842794,0.4396266870905103,0.05207724057369994,7.3484692283495345,7.3484692283495345,1,1,1.0,7.3484692283495345,1,1,1,"Shewanella~sp.~phage~1/4,Shewanella~sp.~phage~1/40"
334,VC_78_0,4,565.0863329868976,907.7034376670769,0.3836843141136008,3.267248141479461e-05,1.7320508075688772,6.0,6,6,1.0,4.938417743070375,1,1,1,"Lactococcus~phage~50101,Lactococcus~phage~63301,Lactococcus~phage~phiLC3,Lactococcus~phage~r1t"
335,VC_79_0,17,16154.28426338781,4235.984310446382,0.7922546093442728,1.2881338407191303e-61,2.0,6.928203230275509,136,136,1.0,4.962635005569971,4,1,1,"Enterobacter~phage~phiEap-2,Escherichia~phage~K1-dep(1),Escherichia~phage~K1-dep(4),Salmonella~phage~BPS11Q3,Salmonella~phage~Ent1,Salmonella~phage~FSL~SP-031,Salmonella~phage~Jersey,Salmonella~phage~LSPA1,Salmonella~phage~MA12,Salmonella~phage~SE2,Salmonella~phage~SETP13,Salmonella~phage~SETP3,Salmonella~phage~SETP7,Salmonella~phage~SS3e,Salmonella~phage~f18SE,Salmonella~phage~vB_SenS-Ent2,Salmonella~phage~vB_SenS-Ent3"
336,VC_7_0,13,8061.16341746462,11186.970314706265,0.41880233843093984,2.2036312011413054e-49,4.0,8.48528137423857,78,78,1.0,6.296908841367972,1,1,1,"Staphylococcus~phage~SMSAP5,Staphylococcus~phage~StauST398-2,Staphylococcus~phage~YMC/09/04/R1988,Staphylococcus~phage~phi2958PVL,Staphylococcus~phage~phi7401PVL,Staphylococcus~phage~tp310-2,Staphylococcus~phage~vB_SauS_phi2,Staphylococcus~virus~3a,Staphylococcus~virus~42e,Staphylococcus~virus~47,Staphylococcus~virus~IPLA35,Staphylococcus~virus~phi12,Staphylococcus~virus~phiSLT"
337,VC_80_0,5,798.3243624299167,750.7329535668019,0.5153614099270732,6.863377228627601e-08,2.0,5.0990195135927845,10,10,1.0,4.071640465338307,1,1,1,"Aeromonas~phage~phiAS7,Cronobacter~phage~Dev-CD-23823,Cronobacter~phage~vB_CskP_GAP227,Yersinia~phage~phi80-18,Yersinia~phage~vB_YenP_ISAO8"
338,VC_81_0,7,1133.1100300087312,892.0995007843414,0.5595026157935397,3.595240581941886e-14,0.0,6.855654600401044,21,21,1.0,5.202090999428437,1,1,1,"Aeromonas~virus~phiO18P,Haemophilus~virus~HP1,Haemophilus~virus~HP2,Pasteurella~virus~F108,Pseudomonas~phage~phi3,Vibrio~phage~VPUSM~8,Vibrio~virus~K139"
339,VC_82_0,5,1224.8214607499824,947.6260732005813,0.563797947526338,1.3960930926334657e-07,2.449489742783178,4.795831523312719,10,10,1.0,3.707881518330627,1,1,1,"Clostridium~phage~phiCD481-1,Clostridium~phage~phiCD506,Clostridium~phage~phiCDHM11,Clostridium~phage~phiCDHM13,Clostridium~phage~phiMMP04"
340,VC_83_0,5,1232.2603430979866,1103.423089413022,0.5275802045541883,1.0162662572923449e-07,4.47213595499958,8.888194417315589,10,10,1.0,7.128471870834157,2,1,1,"Gordonia~phage~BaxterFox,Gordonia~phage~Kita,Gordonia~phage~Nymphadora,Gordonia~phage~Yeezy,Gordonia~phage~Zirinka"
341,VC_84_0,2,201.2499650393648,540.8063870164793,0.271205770938835,0.046225576720977796,1.4142135623730951,1.4142135623730951,1,1,1.0,1.4142135623730951,1,1,1,"Mycobacterium~phage~Muddy,Mycobacterium~phage~vB_MapS_FF47"
342,VC_84_1,3,422.1600214881722,224.69335388883235,0.6526363431931159,0.008115024287306677,3.3166247903554,4.358898943540674,3,3,1.0,3.8918412446320247,1,1,1,"Gordonia~phage~Cozz,Gordonia~phage~Emalyn,Gordonia~phage~GTE2"
343,VC_85_0,6,1899.4551432780638,2076.9173845153655,0.4776854105095909,9.180727247451263e-11,2.6457513110645907,4.47213595499958,15,15,1.0,3.9078417019309084,1,1,1,"Burkholderia~phage~KL1,Pseudomonas~phage~73,Pseudomonas~phage~PaMx42,Pseudomonas~phage~vB_Pae-Kakheti25,Pseudomonas~phage~vB_PaeS_SCH_Ab26,Stenotrophomonas~phage~vB_SmaS-DLP_2"
344,VC_86_0,16,34476.77332250367,4198.915005804834,0.8914327013352351,2.9831675109292376e-33,3.4641016151377544,8.94427190999916,120,120,1.0,5.494717404021752,3,1,1,"Citrobacter~phage~Michonne,Citrobacter~phage~Moogle,Enterobacteriaphage~UAB_Phi87,Escherichia~phage~EC6,Escherichia~phage~HY02,Escherichia~phage~JH2,Escherichia~phage~SUSP1,Escherichia~phage~SUSP2,Escherichia~phage~vB_EcoM-VpaE1,Escherichia~phage~vB_EcoM_AYO145A,Escherichia~phage~vB_EcoM_Alf5,Escherichia~phage~wV8,Salmonella~phage~BPS15Q2,Salmonella~phage~FelixO1,Salmonella~phage~vB_SPuM_SP116,Staphylococcus~phage~SA1"
345,VC_87_0,2,213.92420648356116,271.94225559347166,0.4402942437497241,0.058957804664182455,0.0,0.0,1,1,1.0,0.0,1,1,1,"Clostridium~phage~phiCT19406A,Clostridium~phage~phiCTC2A"
346,VC_88_0,6,386.7531913283561,632.1101728635174,0.37959279420662567,2.956402367971621e-07,5.477225575051661,9.055385138137417,15,13,0.8666666666666667,7.771604385619704,1,1,1,"Streptococcus~phage~315.1,Streptococcus~phage~PH10,Streptococcus~phage~SpSL1,Streptococcus~phage~phi3396,Streptococcus~phage~phiARI0131-2,Streptococcus~phage~phiARI0923"
347,VC_89_0,2,169.19085252365758,138.42650977777785,0.5500042366199955,0.08762212270000297,1.0,1.0,1,1,1.0,1.0,1,1,1,"Lactobacillus~virus~ATCC8014,Pediococcus~virus~cIP1"
348,VC_8_0,9,6212.478832479115,17579.641035352684,0.2611149770171894,2.989414262097926e-24,2.0,9.273618495495704,36,27,0.75,6.3145956386130955,1,1,1,"Mycobacterium~phage~Chadwick,Mycobacterium~phage~Conspiracy,Mycobacterium~phage~Fredward,Mycobacterium~phage~Jovo,Mycobacterium~phage~LittleCherry,Mycobacterium~phage~Smeadley,Mycobacterium~phage~Swirley,Mycobacterium~phage~Theia,Mycobacterium~phage~UnionJack"
349,VC_8_1,7,4120.6266252438845,19361.44875794637,0.17547966089035097,4.2059067484434626e-15,1.0,7.745966692414834,21,21,1.0,4.977388617114334,1,1,1,"Mycobacterium~phage~Anubis,Mycobacterium~phage~BTCU-1,Mycobacterium~phage~Jobu08,Mycobacterium~phage~MarQuardt,Mycobacterium~phage~Phantastic,Mycobacterium~phage~Tiffany,Mycobacterium~virus~Bxz2"
350,VC_8_2,12,10211.740369805584,28753.85101541511,0.26207071436053725,5.60499675157816e-41,1.4142135623730951,8.888194417315589,66,66,1.0,6.363112845493639,1,1,1,"Mycobacterium~phage~BellusTerra,Mycobacterium~phage~HINdeR,Mycobacterium~phage~Iracema64,Mycobacterium~phage~Kampy,Mycobacterium~phage~Nyxis,Mycobacterium~phage~Obama12,Mycobacterium~phage~RhynO,Mycobacterium~phage~Severus,Mycobacterium~phage~Sheen,Mycobacterium~phage~Trike,Mycobacterium~phage~Wile,Mycobacterium~virus~Peaches"
351,VC_90_0,2,45.770279696310475,687.3718690365414,0.062430293736922514,0.04796642291180593,8.246211251235321,8.246211251235321,1,1,1.0,8.246211251235321,2,1,1,"Mycobacterium~phage~PegLeg,Mycobacterium~phage~Wildcat"
352,VC_91_0,2,58.565209420913604,217.80748254767846,0.2119066431772107,0.05892334896202144,6.782329983125268,6.782329983125268,1,1,1.0,6.782329983125268,1,1,1,"Klebsiella~phage~phiKO2,Yersinia~phage~PY54"
353,VC_92_0,6,1006.2725674303636,2035.923542111294,0.33077176197624236,0.0015318436223692767,2.0,8.831760866327848,15,15,1.0,6.5469390615928065,2,2,1,"Burkholderia~virus~BcepMu,Burkholderia~virus~phiE255,Pseudomonas~phage~B3,Pseudomonas~phage~JBD18,Pseudomonas~phage~JBD25,Pseudomonas~phage~vB_PaeS_PM105"
354,VC_93_0,3,469.3625264015948,381.5395438349161,0.5516058108439365,0.001777716889233203,1.4142135623730951,2.0,3,3,1.0,1.6094757082487299,1,1,1,"Escherichia~phage~D108,Escherichia~virus~Mu,Shigella~phage~SfMu"
355,VC_94_0,18,21300.485343693304,3740.5641668229805,0.8506227079159727,4.843523584679533e-65,1.7320508075688772,4.795831523312719,153,153,1.0,3.483565065713662,1,1,1,"Phage~MP22,Pseudomonas~phage~H70,Pseudomonas~phage~JBD24,Pseudomonas~phage~JBD30,Pseudomonas~phage~JBD5,Pseudomonas~phage~JBD69,Pseudomonas~phage~JBD88a,Pseudomonas~phage~JBD93,Pseudomonas~phage~JD024,Pseudomonas~phage~MP42,Pseudomonas~phage~MP48,Pseudomonas~phage~vB_PaeS_PAO1_Ab30,Pseudomonas~virus~D3112,Pseudomonas~virus~DMS3,Pseudomonas~virus~LPB1,Pseudomonas~virus~MP29,Pseudomonas~virus~MP38,Pseudomonas~virus~PA1KOR"
356,VC_95_0,2,143.27501543251586,108.62269023925478,0.5687825343641953,0.06402032869442821,4.0,4.0,1,1,1.0,4.0,1,1,1,"Aggregatibacter~phage~S1249,Haemophilus~phage~Aaphi23"
357,VC_97_0,3,425.10204537400125,353.96705330810437,0.5456538400677364,0.0028122691815387142,1.0,2.0,3,3,1.0,1.5773502691896255,1,1,1,"Oenococcus~phage~phi9805,Oenococcus~phage~phiS11,Oenococcus~phage~phiS13"
358,VC_98_0,2,80.24668686690381,496.76420234637277,0.1390730892034219,0.04870985303477628,5.744562646538029,5.744562646538029,1,1,1.0,5.744562646538029,1,1,1,"Lactococcus~phage~28201,Lactococcus~phage~98201"
359,VC_99_0,8,783.73756954551,2060.6008456009145,0.27554301041395735,5.791333286304171e-06,6.782329983125268,9.433981132056603,28,21,0.75,8.468712660083742,1,1,1,"Lactococcus~phage~BK5-T,Lactococcus~phage~BM13,Lactococcus~phage~TP901-1,Lactococcus~phage~Tuc2009,Lactococcus~phage~bIL285,Lactococcus~phage~bIL286,Lactococcus~phage~bIL309,Lactococcus~phage~ul36"
360,VC_9_0,9,1791.1907884449602,1220.484596616956,0.5947489551262297,6.127640025920346e-17,1.7320508075688772,9.9498743710662,36,24,0.6666666666666666,7.841945919532175,1,1,1,"Lactobacillus~phage~A2,Lactobacillus~phage~CL1,Lactobacillus~phage~CL2,Lactobacillus~phage~J-1,Lactobacillus~phage~Lrm1,Lactobacillus~phage~PL-1,Lactobacillus~phage~PLE3,Lactobacillus~phage~iLp1308,Lactobacillus~phage~iLp84"
